"","Rnk","Vendor","G_Level_1","G_Level_2","G_Level_3","G_Level_4","Fleet","WagonNumber","MinTimestamp","MaxTimestamp","CallAttempts","CallSetupSuccesRatio","CallDropRatio","CstAverage","CstPercentile10","CstPoorRatio","SpeechTestsAttempts","SpeechPolqaAverage","SpeechPolqaPercentile90","SpeechTestsPoorRatio","HttpFdfsDlAttemptsCount","HttpFdfsUlAttemptsCount","HttpFdfsCompletedRatio","HttpFdttDlMdrPercentile10","HttpFdttDlMdrAverage","HttpFdttDlMdrPercentile90","HttpFdttUlMdrPercentile10","HttpFdttUlMdrAverage","HttpFdttUlMdrPercentile90","HttpBrowsingAttemptsCount","HttpBrowsingCompletedRatio","HttpBrowsingTransferRttAverage","StreamingAttemptsCount","StreamingCompletedRatio","StreamingVmosPercentile10","StreamingVmosAverage","StreamingTtfpAverage","StreamingTtfpPoorRatio","ApplicationAttemptsCount","ApplicationCompletedRatio","ApplicationTransferTimeAverage","ModuleVoiceTests","ModulePOLQATests","ModuleHTTPTTests","ModuleHTTPBTests","ModuleVSLTBTests","ModuleMAFBBTests","ranCallSetupSuccesRatio","ranCallDropRatio","ranCstAverage","ranCstPoorRatio","ranCstPercentile10","ranSpeechPolqaAverage","ranSpeechTestsPoorRatio","ranSpeechPolqaPercentile90","ranHttpFdfsCompletedRatio","ranHttpFdttDlMdrPercentile10","ranHttpFdttDlMdrAverage","ranHttpFdttDlMdrPercentile90","ranHttpFdttUlMdrPercentile10","ranHttpFdttUlMdrAverage","ranHttpFdttUlMdrPercentile90","ranHttpBrowsingCompletedRatio","ranHttpBrowsingTransferRttAverage","ranStreamingCompletedRatio","ranStreamingVmosPercentile10","ranStreamingVmosAverage","ranStreamingTtfpAverage","ranStreamingTtfpPoorRatio","ranApplicationCompletedRatio","ranApplicationTransferTimeAverage","maxCallSetupSuccesRatio","maxCallDropRatio","maxCstAverage","maxCstPoorRatio","maxCstPercentile10","maxSpeechPolqaAverage","maxSpeechTestsPoorRatio","maxSpeechPolqaPercentile90","maxHttpFdfsCompletedRatio","maxHttpFdttDlMdrPercentile10","maxHttpFdttDlMdrAverage","maxHttpFdttDlMdrPercentile90","maxHttpFdttUlMdrPercentile10","maxHttpFdttUlMdrAverage","maxHttpFdttUlMdrPercentile90","maxHttpBrowsingCompletedRatio","maxHttpBrowsingTransferRttAverage","maxStreamingCompletedRatio","maxStreamingVmosPercentile10","maxStreamingVmosAverage","maxStreamingTtfpAverage","maxStreamingTtfpPoorRatio","maxApplicationCompletedRatio","maxApplicationTransferTimeAverage","summCST","summPOLQA","summVoice","summHttpTDL","summHttpTUL","summHttpT","summHttpB","summVSLVS","summAPPFB","summData","totalCST","totalPOLQA","totalVoice","totalHttpTDL","totalHttpTUL","totalHttpT","totalHttpB","totalVSLVS","totalAPPFB","totalData"
"99",13036,"ALL","Drive","City","Small Cities","Warburg","","",43249.3932658912,43249.4807223611,46,1,0,4.81808694549229,4.33250021934509,0,460,4.377934,4.64,0.002173913043,41,41,1,13.088648,33.021656,52.863995,10.466218,19.7787705,43.089342,287,1,34,41,1,3.90000009536743,3.98780485478843,1.163658,0,41,1,2.91578048780488,8659,85538,14627,52053,7158,7477,62.5,75,18.3638261090154,10,6.66749978065491,8.444835,10.760869565325,4.8,20,13.619169648,6.04105932631579,3.4291196,14.607486936,7.31604624102564,4.2181557,90,3.86666666666667,55,9.75000023841858,9.46951213697108,2.168171,2.5,30,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,35.0313258896703,24.005704565325,196.537030454995,23.0893485743158,26.1416888770256,69.2310374513414,93.8666666666667,78.8876833753897,45,286.985387493398,37.5,25,200,30,30,80,95,80,45,300
"100",13037,"ALL","Drive","City","Small Cities","Wetzlar","","",43234.8325938773,43235.421937662,19,1,0,4.44663154451471,3.77580003738403,0,190,3.995,4.63,0.015789473684,16,16,1,6.23843,20.6859725,40.40837,2.915935,13.53162125,24.99836,113,1,54,16,1,3.79999995231628,3.99999998509884,1.4525,0,16,1,4.690375,8659,85538,14627,52053,7158,7477,62.5,75,19.1067369109706,10,7.22419996261597,7.4875,8.4210526316,4.7875,20,12.75604218,3.63884727631579,2.4326696,12.70481562,4.94533319230769,3.1997376,90,3.2,55,9.49999988079071,9.4999999627471,2.02375,2.5,30,13.9644375,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,36.3309368735866,20.6960526316,194.526989505187,18.8275590563158,20.8498864123077,59.6774454686235,93.2,78.5237498435378,43.9644375,275.365632812161,37.5,25,200,30,30,80,95,80,45,300
"101",13038,"ALL","Drive","City","Small Cities","Zwickau","","",43251.7349889352,43251.8494198727,58,0.982758620689,0.017543859649,4.05415519352617,3.50129995346069,0.01724137931,558,4.377921,4.64,0.016129032258,50,50,1,6.687146,27.892516,65.353602,10.765706,22.2863814583333,28.3691,354,1,35,50,1,3.79999995231628,3.92200002670288,1.223,0,51,1,3.51205882352941,8659,85538,14627,52053,7158,7477,55.31609195375,61.84210526325,19.8916896129477,4.25287356333333,7.49870004653931,8.4448025,8.3870967742,4.8,20,12.812580396,5.0422268,4.04461335,14.682957912,7.54099352326389,3.739056,90,3.83333333333333,55,9.49999988079071,9.3050000667572,2.1385,2.5,30,15,62.5,75,20,10,7.5,8.75,11.25,5,20,15.75,9.25,5,15.75,9.25,5,90,5,55,10,10,2.5,2.5,30,15,31.6432632228203,21.6318992742,170.43335971402,21.899420546,25.9630074352639,67.8624279812639,93.8333333333333,78.4434999475479,45,285.139261262145,37.5,25,200,30,30,80,95,80,45,300
"102",21001,"ALL","Walk","City","Big Cities","Berlin","","",43252.5597731481,43253.6828751157,222,0.995495495495,0.009049773755,4.80099095478317,4.0479998588562,0,2187,4.323552,4.64,0.005029721079,177,177,0.968926553672,8.451964,42.7152706395349,72.128872,7.60339,22.6684708187135,40.90529,1247,0.985565356856,45,177,0.988700564971,3.90000009536743,3.9505714225769,1.439028,0.011428571428,174,0.994252873563,5.33357803468208,2150,21097,3607,12851,1760,1825,30.3115615614583,34.106334841875,9.19900904521683,5,3.4760000705719,4.15444,5.0591563786125,2.4,7.94948487868235,6.517473732,3.7418604223595,2.05053696666667,6.94302714,3.78227785024367,2.09087741666667,40.6696070568,1.75,25.42843691135,4.87500011920929,4.68821427822113,1.015243,0.857142857155555,14.4252873563,6.49981647398844,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,17.6750091157887,11.6135963786125,93.7065018977346,12.3098711210262,12.8161824069103,33.0755384066189,42.4196070568,36.864037165936,20.9251038302884,133.284286459643,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"103",21002,"ALL","Walk","City","Big Cities","Dortmund","","",43248.3863548264,43251.4311336111,492,0.995934959349,0.004081632653,5.13763061688871,4.34800004959106,0.002040816326,4875,4.222469,4.63,0.011282051282,405,402,0.986369268897,8.94189,67.4056366666666,136.094935,3.227962,22.4498530379747,48.810032,2901,0.992761116856,45,408,0.995098039215,3.85000002384186,3.99384233986803,1.246995,0,415,0.987951807228,4.91744634146342,2150,21097,3607,12851,1760,1825,30.4031165310417,35.969387755125,8.86236938311129,4.65986394566667,3.32599997520447,4.02808625,4.4358974359,2.39375,9.09128459313334,6.54833907,4.12250356527778,2.31706222916667,6.391723212,3.77553713533755,2.15675026666667,42.8283350568,1.75,26.6013071894167,4.81250002980232,4.74230292483504,1.06325125,1.25,13.7951807228,6.81191524390244,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,16.8482333039824,10.8577336859,94.0784712760491,12.9879048644444,12.3240106140042,34.403200071582,44.5783350568,38.469361394054,20.6070959667024,138.057992489138,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"104",21003,"ALL","Walk","City","Big Cities","Essen","","",43228.8290818171,43238.427977037,477,0.997903563941,0.004201680672,4.95682808838051,3.7496000289917,0.002096436058,4736,4.307257,4.64,0.002533783783,421,421,0.992874109263,7.95218,46.7948214457832,100.058696,4.94897,20.4459225783133,40.593494,3013,0.99435778294,40,377,1,3.90000009536743,4.00270554146653,1.235968,0.002652519893,428,0.990654205607,4.74417924528302,2150,21097,3607,12851,1760,1825,30.8132424877083,35.924369748,9.0431719116195,4.65059399033333,3.62519998550415,4.13407125,5.3399493244125,2.4,9.52494061753334,6.48598734,3.80475349728916,2.16691123333333,6.60857022,3.71374927949799,2.08827911666667,43.307334882,1.83333333333333,27.5,4.87500011920929,4.75338192683316,1.066008,1.11737400535,14.0654205607,6.94186556603773,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,17.318965887457,11.8740205744125,95.9305986975778,12.4576520706225,12.4105986161647,34.3931913043205,45.1406682153333,39.3117640513924,21.0072861267377,139.852909697784,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"105",21004,"ALL","Walk","City","Big Cities","Leipzig","","",43238.6573962847,43245.6038490972,478,0.97280334728,0.004301075268,4.12846237356945,3.54939999580383,0.002150537634,4589,4.311841,4.63,0.007626933972,423,422,0.988165680473,5.361888,43.2736730861244,100.239459,7.205835,24.80128,54.84421,2974,0.993611297915,34,421,0.997624703087,3.79999995231628,3.96220235994884,1.341357,0.00238095238,429,0.988344988344,4.55461320754717,2150,21097,3607,12851,1760,1825,25.5840306833333,35.8870967745,9.87153762643055,4.641577061,3.72530000209808,4.13980125,4.76696992815,2.39375,9.21104536486667,6.322798944,3.75046912674442,2.1676644125,6.89293521,3.84803946666667,2.20703508333333,43.0833893745,1.93333333333333,27.0645288992833,4.74999994039536,4.70275294993605,1.03966075,1.130952381,13.8344988344,7.08404009433962,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,18.2384146895286,11.30052117815,91.010063325512,12.2409324832444,12.94800976,34.3999876081111,45.0167227078333,38.6878949206147,20.9185389287396,139.023144165299,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"106",21005,"ALL","Walk","City","Big Cities","Stuttgart","","",43224.7203942593,43228.5507648843,481,0.991683991683,0.008385744234,5.02030271926354,3.84639992713928,0.01878914405,4710,4.169721,4.63,0.005520169851,381,378,0.957839262187,6.879736,55.2784219565217,101.104747,3.574934,21.3465465311653,43.240908,2716,0.979381443298,53,377,0.989389920424,3.79999995231628,3.97297585106407,1.489436,0,379,0.95778364116,5.28377685950413,2150,21097,3607,12851,1760,1825,29.5174982672917,34.35534591225,8.97969728073646,1.86847599166667,3.57680003643036,3.96215125,5.0039808917625,2.39375,7.42772998527059,6.418423368,3.93554233849638,2.17126977916667,6.435441684,3.74151851804426,2.1103409,38.8144329894,1.61666666666667,25.5548187444,4.74999994039536,4.71621981383009,1.002641,1.25,11.1376687877647,6.5371673553719,31.25,37.5,10,5,3.75,4.375,5.625,2.5,10,7.875,4.625,2.5,7.875,4.625,2.5,45,2.5,27.5,5,5,1.25,1.25,15,7.5,14.4249733088335,11.3598821417625,89.6576996301377,12.525235485663,12.2873011020443,32.2402665729779,40.4310996560667,37.2736794986254,17.6748361431366,127.619881870807,18.75,12.5,100,15,15,40,47.5,40,22.5,150
"107",30001,"ALL","Drive","Connecting Roads","Connecting Roads","Aachen - Wadern ","","",43236.7398273958,43236.8729266435,62,0.903225806451,0.107142857142,6.56717858144215,4.08149981498718,0.035714285714,498,3.705341,4.61,0.036144578313,48,48,0.8125,4.967428,15.5420966666667,29.619578,0.565534,9.69299093023256,20.148234,352,0.835227272727,52,49,0.836734693877,3.75,3.86012193633289,2.071463,0.073170731707,50,0.76,5.86352631578948,3402,32916,5634,20035,2805,2866,6.65322580637501,0,4.34625713484628,0,2.07555005550385,1.9895645,1.91566265061,1.42875,0.352941176470587,3.73895928,0.791143542105263,0.470869872000001,0.12385926,1.04658665974955,0.727115232,4.47593582884235,0.98,2.85234093633176,2.8125,2.74509145224967,0.537658581818182,0,0,3.66141315789474,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,6.42180719035012,5.33397715061,18.4090101473351,5.00097269410526,1.89756115174955,7.2514750223254,5.45593582884235,8.94759097039961,3.66141315789474,25.3164149794621,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"108",30002,"ALL","Drive","Connecting Roads","Connecting Roads","Augsburg - Monheim","","",43249.4727113194,43249.5770520255,55,0.963636363636,0.018867924528,4.32529629159857,3.67430000305176,0,520,4.0135,4.62,0.026923076923,46,45,0.98901098901,6.212669,22.8784802272727,45.1884,7.419202,18.8847954545455,28.297647,315,0.996825396825,36,46,1,3.85000002384186,3.98478257137796,1.230434,0,46,1,5.60734782608696,3402,32916,5634,20035,2805,2866,14.2045454545,18.2547169812,5.80482222504086,3,2.19770999908447,2.260125,2.19230769231,1.4325,5.5604395604,3.8258388882,1.21974279222488,0.844521600000001,4.1518916712,2.09303825174825,1.118287056,26.4285714285,1.14,16.5,2.88750001788139,2.83858692853347,0.6404349,0.75,9,3.77669347826087,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,11.0025322241253,5.88493269231,49.3467273521353,5.89010328042488,7.36321697894825,18.8137598197731,27.5685714285,23.6165218464149,12.7766934782609,82.7755465729489,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"109",30003,"ALL","Drive","Connecting Roads","Connecting Roads","Bad Ems - Koblenz","","",43235.5979543634,43235.6235331944,14,1,0,4.75557143347604,3.87980008125305,0,139,3.855467,4.61,0.043165467625,10,10,0.9,8.513644,14.4556877777778,23.329432,2.36828,10.337187,19.912029,70,1,32,10,1,3.87999999523163,3.94999992847443,1.289,0,10,1,6.2926,3402,32916,5634,20035,2805,2866,18.75,22.5,5.54665713991438,3,2.13605997562408,2.14160025,1.70503597125,1.42875,2.82352941176471,3.9128157432,0.72767439122807,0.319906368,3.5310492,1.11992590461538,0.715777392,27,1.18,16.5,2.90999999642372,2.81249994635582,0.63165,0.75,9,3.48296,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.6827171155385,5.27538622125,57.2081033367885,4.96039650242807,5.36675249661539,13.1506784108082,28.18,23.6041499427795,12.48296,77.4177883535877,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"110",30004,"ALL","Drive","Connecting Roads","Connecting Roads","Bad Kreuznach - Ingelheim a. Rhein","","",43237.5932066898,43237.6113765394,10,1,0,6.57650001049042,3.93639996051788,0,100,3.3403,4.563,0.07,8,8,1,1.014616,7.5549475,16.453652,3.963375,12.04567,17.748974,55,1,31,8,0.875,3.41500000953674,3.83214286395482,1.334285,0,8,1,5.5185,3402,32916,5634,20035,2805,2866,18.75,22.5,4.33879999160767,3,2.11908001184463,1.56368333333333,0.9,1.411125,6,0,0.324525880263158,0.154887648,3.89063115,1.31443012307692,0.611950752,27,1.19,5.82352941176471,2.56125000715256,2.72410714796611,0.62485725,0.75,9,3.816675,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,9.4578800034523,3.87480833333333,54.5826883367856,0.479413528263158,5.81701202507692,12.2964255533401,28.19,12.4837438168834,12.816675,65.7868443702235,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"111",30005,"ALL","Drive","Connecting Roads","Connecting Roads","Bensheim - Ludwigshafen","","",43238.6889239236,43238.7089210648,11,1,0,4.78263636068864,4.09499979019165,0,110,3.734909,4.601,0.036363636363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3402,32916,5634,20035,2805,2866,18.75,22.5,5.53041818358682,3,2.0715000629425,2.0240605,1.90909090911,1.425375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.6019182465293,5.35852640911,57.2104446556393,0,0,0,0,0,0,0,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"112",30006,"ALL","Drive","Connecting Roads","Connecting Roads","Berlin - Bernau bei Berlin","","",43222.5767277778,43222.6448893056,37,1,0,4.26597298158182,3.91000008583069,0,370,4.463378,4.65,0,26,26,1,6.913057,39.0594803846154,92.674434,12.58801,22.7895659615385,29.676214,189,1,27,27,1,3.90000009536743,4.02222218336882,1.163333,0,27,1,3.51677777777778,3402,32916,5634,20035,2805,2866,18.75,22.5,5.84041621105091,3,2.12699997425079,2.5975335,3.375,1.44375,6,3.8523135546,2.16505385404858,1.281686085,4.542653556,2.27160697028846,1.184458272,27,1.245,16.5,2.92500007152557,2.86666663752662,0.65050005,0.75,9,4.5,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.9674161853017,7.4162835,59.6336996853017,7.29905349364858,7.99871879828846,21.297772291937,28.245,23.6921667590522,13.5,86.7349390509892,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"113",30007,"ALL","Drive","Connecting Roads","Connecting Roads","Berlin - Dessau","","",43222.5191812847,43222.5959384954,38,1,0.052631578947,4.14660529086464,3.63010010719299,0,360,4.31025,4.64,0.013888888888,26,26,0.980769230769,7.740296,25.6375090384615,53.216751,8.41048,19.6542829411765,27.95971,186,1,32,26,1,3.90000009536743,3.9923076904737,1.158076,0,27,0.962962962962,5.67623076923077,3402,32916,5634,20035,2805,2866,18.75,10.657894736925,5.91203682548121,3,2.2109699678421,2.4826875,2.58333333336,1.44,5.23076923076,3.8835831888,1.38092815961539,1.037202024,4.226832288,2.18064144253394,1.10206608,27,1.18,16.5,2.92500007152557,2.84423076785528,0.6512886,0.75,6.90196078427294,3.74569615384615,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,11.1230067933233,6.50602083336,47.0369223636083,6.30171337241539,7.50953981053394,19.0420224137093,28.18,23.6705194393809,10.6476569381191,81.5401987912093,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"114",30008,"ALL","Drive","Connecting Roads","Connecting Roads","Berlin - Hamburg","","",43258.4664153241,43258.6412096296,86,1,0,4.96241861165956,4.17499995231628,0.011627906976,858,4.217948,4.64,0.015151515151,71,71,0.992957746478,3.96063,23.7734898591549,48.92497,9.3205,18.9489011267606,27.5679,507,0.994082840236,33,71,1,3.79999995231628,3.93943659688385,1.213802,0,73,1,4.45478082191781,3402,32916,5634,20035,2805,2866,18.75,22.5,5.42254883300426,1.8372093024,2.04750001430511,2.413461,2.54545454547,1.44,5.71830985912,2.4703938,1.27203019703484,0.93419928,4.2956298,2.10033643596966,1.0832592,25.93491124248,1.17,16.5,2.84999996423721,2.80457744766289,0.6429297,0.75,9,4.29534863013699,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,9.30725814970938,6.39891554547,56.9561736951794,4.67662327703484,7.47922543596966,17.8741585721245,27.10491124248,23.5475071119001,13.295348630137,81.8219255566416,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"115",30009,"ALL","Drive","Connecting Roads","Connecting Roads","Berlin - Hannover","","",43262.4615194213,43262.6933038657,107,1,0.028037383177,4.73895327844352,3.84340000152588,0,1040,4.32149,4.64,0.004807692307,91,91,0.994505494505,5.47926,23.5158893406593,41.51961,8.82661,18.2167710465116,26.61873,643,0.987558320373,33,89,1,3.5,3.90084267734142,1.314943,0,92,0.967391304347,3.33,3402,32916,5634,20035,2805,2866,18.75,16.191588785175,5.55662803293389,3,2.14697999954224,2.4911175,3.0504807692775,1.44,5.7802197802,3.798116028,1.25698090358589,0.75647064,4.258291716,2.01698624221825,1.03769904,24.76049766714,1.17,16.5,2.625,2.77563200800606,0.62775855,0.75,7.08951406646118,4.5,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.7036080324761,6.9815982692775,52.6267950869286,5.81156757158589,7.31297699821825,18.9047643500041,25.93049766714,23.2783905580061,11.5895140664612,79.7031666416114,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"116",30010,"ALL","Drive","Connecting Roads","Connecting Roads","Berlin - München","","",43253.3641584144,43253.8130314931,208,0.995192307692,0.009661835748,4.30319711565971,3.5775999546051,0.004807692307,2050,4.207287,4.64,0.010731707317,174,174,0.988505747126,4.322404,22.1134637790698,47.627522,7.383679,18.568943,28.693975,1230,0.987804878048,32,172,0.988372093023,3.79999995231628,3.97058820864734,1.348235,0.005882352941,175,0.994285714285,5.17201149425287,3402,32916,5634,20035,2805,2866,18.1490384615,20.3260869567,5.81808173060417,2.5192307693,2.22672001361847,2.40546525,2.67804878049,1.44,5.54022988504,2.92622904,1.17504972604039,0.903060528000001,4.1492061324,2.05707966461539,1.1373108,24.80487804864,1.18,15.22093023253,2.84999996423721,2.8279411564855,0.62276475,0.58823529412,8.6571428571,3.97259482758621,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.5640325135226,6.52351403049,55.5626719622126,5.00433929404039,7.34359659701539,17.8881657760958,25.98487804864,22.1098713973727,12.6297376846862,78.6126529067947,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"117",30011,"ALL","Drive","Connecting Roads","Connecting Roads","Bernau bei Berlin - Eberswalde","","",43222.7832314815,43222.8014169444,10,1,0,5.31879997253418,3.74119997024536,0,100,3.786,4.6,0.03,7,7,1,4.847141,27.4790971428571,58.024759,3.725934,10.3663028571429,17.110327,53,1,31,7,1,3.54000000953674,3.87142855780465,1.577142,0,8,0.875,6.14514285714286,3402,32916,5634,20035,2805,2866,18.75,22.5,5.20872001647949,3,2.17764000892639,2.08366666666667,2.1,1.425,6,3.58739766,1.48851567518797,1.152594216,3.8726806104,1.12324063296703,0.581295696,27,1.19,16.5,2.65500000715256,2.75357141835349,0.591584509090909,0.75,3.17647058823529,3.54194285714286,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.3863600254059,5.60866666666667,57.2450266920725,6.22850755118797,5.57721693936703,17.805724490555,28.19,23.250155934597,6.71841344537815,75.9642938705301,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"118",30012,"ALL","Drive","Connecting Roads","Connecting Roads","Bochum - Essen","","",43236.5676651389,43236.5803001968,7,1,0,4.77571426119123,4.29119987487793,0,70,4.153142,4.64,0.028571428571,6,6,1,15.701085,42.850525,71.86313,9.28147,15.3040916666667,22.749305,42,1,34,5,1,4,4.03999996185303,1.138,0,6,1,4.85166666666667,3402,32916,5634,20035,2805,2866,18.75,22.5,5.53457144328526,3,2.01264003753662,2.3648565,2.14285714287,1.44,6,4.184501013,2.24636735625,1.229657825,4.292679132,1.6853888974359,0.85196664,27,1.16,16.5,3,2.87999997138977,0.6543,0.75,9,4.11675,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.5472114808219,5.94771364287,57.7449251236919,7.66052619425,6.8300346694359,20.4905608636859,28.16,23.7842999713898,13.11675,85.5516108350757,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"119",30013,"ALL","Drive","Connecting Roads","Connecting Roads","Bonn - Dortmund","","",43269.6179892708,43269.7020299537,43,1,0,5.1930930170902,3.98580007553101,0,430,3.81479,4.61,0.037209302325,35,35,0.985714285714,3.065774,23.1014085714286,56.174632,2.467576,15.1111317142857,26.469328,248,0.983870967741,39,34,0.941176470588,3.91000008583069,4.03124994039536,1.509687,0,35,1,6.24822857142857,3402,32916,5634,20035,2805,2866,18.75,22.5,5.28414418974588,3,2.1042599773407,2.1110925,1.88372093025,1.42875,5.42857142856,1.34287524,1.23276650075188,1.108191168,3.71871864,1.66342114901099,1.030527744,24.09677419338,1.11,10.9619377162447,2.93250006437302,2.87343745529652,0.598943236363637,0.75,9,3.50070857142857,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,10.3884041670866,5.42356343025,57.0619675973366,3.68383290875188,6.41266753301099,15.5250718703229,25.20677419338,18.1168184722779,12.5007085714286,71.3493731074093,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"120",30014,"ALL","Drive","Connecting Roads","Connecting Roads","Brandenburg a.d. Havel - Berlin","","",43251.7207441782,43251.8030740625,34,1,0,5.28005883974188,4.08949999809265,0.029411764705,330,4.134393,4.64,0.015151515151,28,28,0.964285714285,3.41217,30.3772376,73.694298,7.405646,17.7123796,27.18227,200,0.965,37,28,1,3.47000002861023,3.83928572280066,1.423214,0,28,0.928571428571,5.70346153846154,3402,32916,5634,20035,2805,2866,18.75,22.5,5.23196469615488,0.0588235295,2.0731500005722,2.35079475,2.54545454547,1.44,4.63865546216471,1.7793342,1.65782809136842,1.234235745,4.1508668376,1.959563216,1.06474896,20.9647058823529,1.13,16.5,2.60250002145767,2.7294642921005,0.6115179,0.75,5.44537815124235,3.73344230769231,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,7.36393822622708,6.33624929547,54.9501875216971,4.67139803636842,7.1751790136,16.4852325121331,22.0947058823529,23.1934822135582,9.17882045893466,70.9522410669789,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"121",30015,"ALL","Drive","Connecting Roads","Connecting Roads","Burglengenfeld - Dachau","","",43248.5143743866,43248.6384364699,56,0.946428571428,0.018867924528,4.22660377790343,3.47320008277893,0,520,4.148211,4.63,0.015384615384,49,49,0.938775510204,10.880825,42.3311067391304,98.03298,8.46339,22.7544110869565,38.80119,348,0.925287356321,27,50,0.94,3.90000009536743,3.99361698678199,1.275744,0,51,0.901960784313,4.41758695652174,3402,32916,5634,20035,2805,2866,12.0535714285,18.2547169812,5.86403773325794,3,2.25,2.36115825,2.53846153848,1.43625,3.91836734693647,4.002295185,2.24156273733696,1.29508245,4.230832284,2.2709566051087,1.24400595,15.9188640972565,1.245,10.8705882352941,2.92500007152557,2.84521274008649,0.6336384,0.75,4.31833910031529,4.31208586956522,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,11.1140377332579,6.33586978848,47.7581959314379,7.53894037233696,7.7457948391087,19.2031025583821,17.1638640972565,18.0244394469062,8.63042496988051,63.0218310724253,11.25,7.5,60,9,9,24,28.5,24,13.5,90
